Id,ActivityHour,StepTotal
1844505072,3/22/2016 9:00:00 AM,0
1844505072,3/22/2016 10:00:00 AM,0
1844505072,3/22/2016 11:00:00 AM,0
1844505072,3/22/2016 12:00:00 PM,0
1844505072,3/22/2016 1:00:00 PM,0
1844505072,3/22/2016 2:00:00 PM,0
1844505072,3/22/2016 3:00:00 PM,0
1844505072,3/22/2016 4:00:00 PM,0
1844505072,3/22/2016 5:00:00 PM,0
1844505072,3/22/2016 6:00:00 PM,0
1844505072,3/22/2016 7:00:00 PM,0
1844505072,3/22/2016 8:00:00 PM,0
1844505072,3/22/2016 9:00:00 PM,0
1844505072,3/22/2016 10:00:00 PM,0
1844505072,3/22/2016 11:00:00 PM,0
1844505072,3/23/2016 12:00:00 AM,0
1844505072,3/23/2016 1:00:00 AM,0
1844505072,3/23/2016 2:00:00 AM,0
1844505072,3/23/2016 3:00:00 AM,0
1844505072,3/23/2016 4:00:00 AM,0
1844505072,3/23/2016 5:00:00 AM,0
1844505072,3/23/2016 6:00:00 AM,0
1844505072,3/23/2016 7:00:00 AM,0
1844505072,3/23/2016 8:00:00 AM,0
1844505072,3/23/2016 9:00:00 AM,0
1844505072,3/23/2016 10:00:00 AM,0
1844505072,3/23/2016 11:00:00 AM,0
1844505072,3/23/2016 12:00:00 PM,0
1844505072,3/23/2016 1:00:00 PM,0
1844505072,3/23/2016 2:00:00 PM,0
1844505072,3/23/2016 3:00:00 PM,0
1844505072,3/23/2016 4:00:00 PM,0
1844505072,3/23/2016 5:00:00 PM,0
1844505072,3/23/2016 6:00:00 PM,0
1844505072,3/23/2016 7:00:00 PM,0
1844505072,3/23/2016 8:00:00 PM,0
1844505072,3/23/2016 9:00:00 PM,0
1844505072,3/23/2016 10:00:00 PM,0
1844505072,3/23/2016 11:00:00 PM,0
1844505072,3/24/2016 12:00:00 AM,0
1844505072,3/24/2016 1:00:00 AM,0
1844505072,3/24/2016 2:00:00 AM,0
1844505072,3/24/2016 3:00:00 AM,0
1844505072,3/24/2016 4:00:00 AM,0
1844505072,3/24/2016 5:00:00 AM,0
1844505072,3/24/2016 6:00:00 AM,0
1844505072,3/24/2016 7:00:00 AM,0
1844505072,3/24/2016 8:00:00 AM,0
1844505072,3/24/2016 9:00:00 AM,0
1844505072,3/24/2016 10:00:00 AM,0
1844505072,3/24/2016 11:00:00 AM,0
1844505072,3/24/2016 12:00:00 PM,0
1844505072,3/24/2016 1:00:00 PM,0
1844505072,3/24/2016 2:00:00 PM,0
1844505072,3/24/2016 3:00:00 PM,0
1844505072,3/24/2016 4:00:00 PM,0
1844505072,3/24/2016 5:00:00 PM,0
1844505072,3/24/2016 6:00:00 PM,0
1844505072,3/24/2016 7:00:00 PM,0
1844505072,3/24/2016 8:00:00 PM,0
1844505072,3/24/2016 9:00:00 PM,0
1844505072,3/24/2016 10:00:00 PM,0
1844505072,3/24/2016 11:00:00 PM,0
1844505072,3/25/2016 12:00:00 AM,0
1844505072,3/25/2016 1:00:00 AM,0
1844505072,3/25/2016 2:00:00 AM,0
1844505072,3/25/2016 3:00:00 AM,0
1844505072,3/25/2016 4:00:00 AM,0
1844505072,3/25/2016 5:00:00 AM,0
1844505072,3/25/2016 6:00:00 AM,0
1844505072,3/25/2016 7:00:00 AM,0
1844505072,3/25/2016 8:00:00 AM,0
1844505072,3/25/2016 9:00:00 AM,0
1844505072,3/25/2016 10:00:00 AM,0
1844505072,3/25/2016 11:00:00 AM,0
1844505072,3/25/2016 12:00:00 PM,0
1844505072,3/25/2016 1:00:00 PM,0
1844505072,3/25/2016 2:00:00 PM,0
1844505072,3/25/2016 3:00:00 PM,0
1844505072,3/25/2016 4:00:00 PM,0
1844505072,3/25/2016 5:00:00 PM,0
1844505072,3/25/2016 6:00:00 PM,0
1844505072,3/25/2016 7:00:00 PM,0
1844505072,3/25/2016 8:00:00 PM,0
1844505072,3/25/2016 9:00:00 PM,0
1844505072,3/25/2016 10:00:00 PM,0
1844505072,3/25/2016 11:00:00 PM,0
1844505072,3/26/2016 12:00:00 AM,0
1844505072,3/26/2016 1:00:00 AM,0
1844505072,3/26/2016 2:00:00 AM,0
1844505072,3/26/2016 3:00:00 AM,0
1844505072,3/26/2016 4:00:00 AM,0
1844505072,3/26/2016 5:00:00 AM,0
1844505072,3/26/2016 6:00:00 AM,0
1844505072,3/26/2016 7:00:00 AM,0
1844505072,3/26/2016 8:00:00 AM,0
1844505072,3/26/2016 9:00:00 AM,0
1844505072,3/26/2016 10:00:00 AM,0
1844505072,3/26/2016 11:00:00 AM,0
1844505072,3/26/2016 12:00:00 PM,0
1844505072,3/26/2016 1:00:00 PM,0
1844505072,3/26/2016 2:00:00 PM,0
1844505072,3/26/2016 3:00:00 PM,0
1844505072,3/26/2016 4:00:00 PM,0
1844505072,3/26/2016 5:00:00 PM,0
1844505072,3/26/2016 6:00:00 PM,0
1844505072,3/26/2016 7:00:00 PM,0
1844505072,3/26/2016 8:00:00 PM,0
1844505072,3/26/2016 9:00:00 PM,0
1844505072,3/26/2016 10:00:00 PM,0
1844505072,3/26/2016 11:00:00 PM,0
1844505072,3/27/2016 12:00:00 AM,0
1844505072,3/27/2016 1:00:00 AM,0
1844505072,3/27/2016 2:00:00 AM,0
1844505072,3/27/2016 3:00:00 AM,0
1844505072,3/27/2016 4:00:00 AM,0
1844505072,3/27/2016 5:00:00 AM,0
1844505072,3/27/2016 6:00:00 AM,0
1844505072,3/27/2016 7:00:00 AM,0
1844505072,3/27/2016 8:00:00 AM,0
1844505072,3/27/2016 9:00:00 AM,0
1844505072,3/27/2016 10:00:00 AM,0
1844505072,3/27/2016 11:00:00 AM,0
1844505072,3/27/2016 12:00:00 PM,0
1844505072,3/27/2016 1:00:00 PM,0
1844505072,3/27/2016 2:00:00 PM,0
1844505072,3/27/2016 3:00:00 PM,0
1844505072,3/27/2016 4:00:00 PM,0
1844505072,3/27/2016 5:00:00 PM,0
1844505072,3/27/2016 6:00:00 PM,0
1844505072,3/27/2016 7:00:00 PM,0
1844505072,3/27/2016 8:00:00 PM,0
1844505072,3/27/2016 9:00:00 PM,0
1844505072,3/27/2016 10:00:00 PM,0
1844505072,3/27/2016 11:00:00 PM,0
1844505072,3/28/2016 12:00:00 AM,0
1844505072,3/28/2016 1:00:00 AM,0
1844505072,3/28/2016 2:00:00 AM,0
1844505072,3/28/2016 3:00:00 AM,0
1844505072,3/28/2016 4:00:00 AM,0
1844505072,3/28/2016 5:00:00 AM,0
1844505072,3/28/2016 6:00:00 AM,0
1844505072,3/28/2016 7:00:00 AM,0
1844505072,3/28/2016 8:00:00 AM,0
1844505072,3/28/2016 9:00:00 AM,0
1844505072,3/28/2016 10:00:00 AM,0
1844505072,3/28/2016 11:00:00 AM,0
1844505072,3/28/2016 12:00:00 PM,0
1844505072,3/28/2016 1:00:00 PM,0
1844505072,3/28/2016 2:00:00 PM,0
1844505072,3/28/2016 3:00:00 PM,0
1844505072,3/28/2016 4:00:00 PM,0
1844505072,3/28/2016 5:00:00 PM,0
1844505072,3/28/2016 6:00:00 PM,0
1844505072,3/28/2016 7:00:00 PM,0
1844505072,3/28/2016 8:00:00 PM,0
1844505072,3/28/2016 9:00:00 PM,0
1844505072,3/28/2016 10:00:00 PM,0
1844505072,3/28/2016 11:00:00 PM,0
1844505072,3/29/2016 12:00:00 AM,0
1844505072,3/29/2016 1:00:00 AM,0
1844505072,3/29/2016 2:00:00 AM,0
1844505072,3/29/2016 3:00:00 AM,0
1844505072,3/29/2016 4:00:00 AM,0
1844505072,3/29/2016 5:00:00 AM,0
1844505072,3/29/2016 6:00:00 AM,0
1844505072,3/29/2016 7:00:00 AM,0
1844505072,3/29/2016 8:00:00 AM,0
1844505072,3/29/2016 9:00:00 AM,0
1844505072,3/29/2016 10:00:00 AM,0
1844505072,3/29/2016 11:00:00 AM,0
1844505072,3/29/2016 12:00:00 PM,0
1844505072,3/29/2016 1:00:00 PM,0
1844505072,3/29/2016 2:00:00 PM,0
1844505072,3/29/2016 3:00:00 PM,0
1844505072,3/29/2016 4:00:00 PM,0
1844505072,3/29/2016 5:00:00 PM,0
1844505072,3/29/2016 6:00:00 PM,0
1844505072,3/29/2016 7:00:00 PM,0
1844505072,3/29/2016 8:00:00 PM,0
1844505072,3/29/2016 9:00:00 PM,0
1844505072,3/29/2016 10:00:00 PM,0
1844505072,3/29/2016 11:00:00 PM,0
1844505072,3/30/2016 12:00:00 AM,0
1844505072,3/30/2016 1:00:00 AM,0
1844505072,3/30/2016 2:00:00 AM,0
1844505072,3/30/2016 3:00:00 AM,0
1844505072,3/30/2016 4:00:00 AM,0
1844505072,3/30/2016 5:00:00 AM,0
1844505072,3/30/2016 6:00:00 AM,0
1844505072,3/30/2016 7:00:00 AM,0
1844505072,3/30/2016 8:00:00 AM,0
1844505072,3/30/2016 9:00:00 AM,0
1844505072,3/30/2016 10:00:00 AM,0
1844505072,3/30/2016 11:00:00 AM,0
1844505072,3/30/2016 12:00:00 PM,0
1844505072,3/30/2016 1:00:00 PM,0
1844505072,3/30/2016 2:00:00 PM,0
1844505072,3/30/2016 3:00:00 PM,0
1844505072,3/30/2016 4:00:00 PM,0
1844505072,3/30/2016 5:00:00 PM,106
1844505072,3/30/2016 6:00:00 PM,296
1844505072,3/30/2016 7:00:00 PM,431
1844505072,3/30/2016 8:00:00 PM,869
1844505072,3/30/2016 9:00:00 PM,648
1844505072,3/30/2016 10:00:00 PM,24
1844505072,3/30/2016 11:00:00 PM,149
1844505072,3/31/2016 12:00:00 AM,361
1844505072,3/31/2016 1:00:00 AM,0
1844505072,3/31/2016 2:00:00 AM,0
1844505072,3/31/2016 3:00:00 AM,0
1844505072,3/31/2016 4:00:00 AM,0
1844505072,3/31/2016 5:00:00 AM,0
1844505072,3/31/2016 6:00:00 AM,0
1844505072,3/31/2016 7:00:00 AM,0
1844505072,3/31/2016 8:00:00 AM,0
1844505072,3/31/2016 9:00:00 AM,265
1844505072,3/31/2016 10:00:00 AM,236
1844505072,3/31/2016 11:00:00 AM,622
1844505072,3/31/2016 12:00:00 PM,42
1844505072,3/31/2016 1:00:00 PM,1530
1844505072,3/31/2016 2:00:00 PM,272
1844505072,3/31/2016 3:00:00 PM,697
1844505072,3/31/2016 4:00:00 PM,404
1844505072,3/31/2016 5:00:00 PM,583
1844505072,3/31/2016 6:00:00 PM,188
1844505072,3/31/2016 7:00:00 PM,217
1844505072,3/31/2016 8:00:00 PM,255
1844505072,3/31/2016 9:00:00 PM,264
1844505072,3/31/2016 10:00:00 PM,29
1844505072,3/31/2016 11:00:00 PM,107
1844505072,4/1/2016 12:00:00 AM,231
1844505072,4/1/2016 1:00:00 AM,114
1844505072,4/1/2016 2:00:00 AM,0
1844505072,4/1/2016 3:00:00 AM,0
1844505072,4/1/2016 4:00:00 AM,0
1844505072,4/1/2016 5:00:00 AM,0
1844505072,4/1/2016 6:00:00 AM,0
1844505072,4/1/2016 7:00:00 AM,0
1844505072,4/1/2016 8:00:00 AM,0
1844505072,4/1/2016 9:00:00 AM,0
1844505072,4/1/2016 10:00:00 AM,0
1844505072,4/1/2016 11:00:00 AM,559
1844505072,4/1/2016 12:00:00 PM,205
1844505072,4/1/2016 1:00:00 PM,250
1844505072,4/1/2016 2:00:00 PM,295
1844505072,4/1/2016 3:00:00 PM,111
1844505072,4/1/2016 4:00:00 PM,70
1844505072,4/1/2016 5:00:00 PM,319
1844505072,4/1/2016 6:00:00 PM,1186
1844505072,4/1/2016 7:00:00 PM,2198
1844505072,4/1/2016 8:00:00 PM,706
1844505072,4/1/2016 9:00:00 PM,388
1844505072,4/1/2016 10:00:00 PM,141
1844505072,4/1/2016 11:00:00 PM,74
1844505072,4/2/2016 12:00:00 AM,245
1844505072,4/2/2016 1:00:00 AM,101
1844505072,4/2/2016 2:00:00 AM,0
1844505072,4/2/2016 3:00:00 AM,0
1844505072,4/2/2016 4:00:00 AM,0
1844505072,4/2/2016 5:00:00 AM,0
1844505072,4/2/2016 6:00:00 AM,0
1844505072,4/2/2016 7:00:00 AM,0
1844505072,4/2/2016 8:00:00 AM,17
1844505072,4/2/2016 9:00:00 AM,56
1844505072,4/2/2016 10:00:00 AM,20
1844505072,4/2/2016 11:00:00 AM,385
1844505072,4/2/2016 12:00:00 PM,0
1844505072,4/2/2016 1:00:00 PM,46
1844505072,4/2/2016 2:00:00 PM,542
1844505072,4/2/2016 3:00:00 PM,583
1844505072,4/2/2016 4:00:00 PM,453
1844505072,4/2/2016 5:00:00 PM,257
1844505072,4/2/2016 6:00:00 PM,798
1844505072,4/2/2016 7:00:00 PM,166
1844505072,4/2/2016 8:00:00 PM,516
1844505072,4/2/2016 9:00:00 PM,773
1844505072,4/2/2016 10:00:00 PM,409
1844505072,4/2/2016 11:00:00 PM,0
1844505072,4/3/2016 12:00:00 AM,0
1844505072,4/3/2016 1:00:00 AM,337
1844505072,4/3/2016 2:00:00 AM,0
1844505072,4/3/2016 3:00:00 AM,0
1844505072,4/3/2016 4:00:00 AM,0
1844505072,4/3/2016 5:00:00 AM,0
1844505072,4/3/2016 6:00:00 AM,0
1844505072,4/3/2016 7:00:00 AM,0
1844505072,4/3/2016 8:00:00 AM,0
1844505072,4/3/2016 9:00:00 AM,0
1844505072,4/3/2016 10:00:00 AM,0
1844505072,4/3/2016 11:00:00 AM,247
1844505072,4/3/2016 12:00:00 PM,454
1844505072,4/3/2016 1:00:00 PM,0
1844505072,4/3/2016 2:00:00 PM,0
1844505072,4/3/2016 3:00:00 PM,216
1844505072,4/3/2016 4:00:00 PM,609
1844505072,4/3/2016 5:00:00 PM,175
1844505072,4/3/2016 6:00:00 PM,138
1844505072,4/3/2016 7:00:00 PM,441
1844505072,4/3/2016 8:00:00 PM,160
1844505072,4/3/2016 9:00:00 PM,64
1844505072,4/3/2016 10:00:00 PM,0
1844505072,4/3/2016 11:00:00 PM,0
1844505072,4/4/2016 12:00:00 AM,0
1844505072,4/4/2016 1:00:00 AM,0
1844505072,4/4/2016 2:00:00 AM,0
1844505072,4/4/2016 3:00:00 AM,0
1844505072,4/4/2016 4:00:00 AM,0
1844505072,4/4/2016 5:00:00 AM,0
1844505072,4/4/2016 6:00:00 AM,0
1844505072,4/4/2016 7:00:00 AM,0
1844505072,4/4/2016 8:00:00 AM,0
1844505072,4/4/2016 9:00:00 AM,0
1844505072,4/4/2016 10:00:00 AM,0
1844505072,4/4/2016 11:00:00 AM,0
1844505072,4/4/2016 12:00:00 PM,0
1844505072,4/4/2016 1:00:00 PM,0
1844505072,4/4/2016 2:00:00 PM,0
1844505072,4/4/2016 3:00:00 PM,0
1844505072,4/4/2016 4:00:00 PM,0
1844505072,4/4/2016 5:00:00 PM,0
1844505072,4/4/2016 6:00:00 PM,0
1844505072,4/4/2016 7:00:00 PM,0
1844505072,4/4/2016 8:00:00 PM,0
1844505072,4/4/2016 9:00:00 PM,0
1844505072,4/4/2016 10:00:00 PM,0
1844505072,4/4/2016 11:00:00 PM,0
1844505072,4/5/2016 12:00:00 AM,0
1844505072,4/5/2016 1:00:00 AM,0
1844505072,4/5/2016 2:00:00 AM,0
1844505072,4/5/2016 3:00:00 AM,0
1844505072,4/5/2016 4:00:00 AM,0
1844505072,4/5/2016 5:00:00 AM,0
1844505072,4/5/2016 6:00:00 AM,0
1844505072,4/5/2016 7:00:00 AM,0
1844505072,4/5/2016 8:00:00 AM,0
1844505072,4/5/2016 9:00:00 AM,0
1844505072,4/5/2016 10:00:00 AM,0
1844505072,4/5/2016 11:00:00 AM,0
1844505072,4/5/2016 12:00:00 PM,0
1844505072,4/5/2016 1:00:00 PM,0
1844505072,4/5/2016 2:00:00 PM,0
1844505072,4/5/2016 3:00:00 PM,0
1844505072,4/5/2016 4:00:00 PM,0
1844505072,4/5/2016 5:00:00 PM,0
1844505072,4/5/2016 6:00:00 PM,0
1844505072,4/5/2016 7:00:00 PM,0
1844505072,4/5/2016 8:00:00 PM,0
1844505072,4/5/2016 9:00:00 PM,0
1844505072,4/5/2016 10:00:00 PM,0
1844505072,4/5/2016 11:00:00 PM,0
1844505072,4/6/2016 12:00:00 AM,0
1844505072,4/6/2016 1:00:00 AM,0
1844505072,4/6/2016 2:00:00 AM,0
1844505072,4/6/2016 3:00:00 AM,0
1844505072,4/6/2016 4:00:00 AM,0
1844505072,4/6/2016 5:00:00 AM,0
1844505072,4/6/2016 6:00:00 AM,0
1844505072,4/6/2016 7:00:00 AM,0
1844505072,4/6/2016 8:00:00 AM,0
1844505072,4/6/2016 9:00:00 AM,0
1844505072,4/6/2016 10:00:00 AM,0
1844505072,4/6/2016 11:00:00 AM,0
1844505072,4/6/2016 12:00:00 PM,0
1844505072,4/6/2016 1:00:00 PM,0
1844505072,4/6/2016 2:00:00 PM,0
1844505072,4/6/2016 3:00:00 PM,0
1844505072,4/6/2016 4:00:00 PM,0
1844505072,4/6/2016 5:00:00 PM,0
1844505072,4/6/2016 6:00:00 PM,0
1844505072,4/6/2016 7:00:00 PM,0
1844505072,4/6/2016 8:00:00 PM,0
1844505072,4/6/2016 9:00:00 PM,0
1844505072,4/6/2016 10:00:00 PM,0
1844505072,4/6/2016 11:00:00 PM,7
1844505072,4/7/2016 12:00:00 AM,0
1844505072,4/7/2016 1:00:00 AM,0
1844505072,4/7/2016 2:00:00 AM,0
1844505072,4/7/2016 3:00:00 AM,0
1844505072,4/7/2016 4:00:00 AM,0
1844505072,4/7/2016 5:00:00 AM,0
1844505072,4/7/2016 6:00:00 AM,0
1844505072,4/7/2016 7:00:00 AM,0
1844505072,4/7/2016 8:00:00 AM,0
1844505072,4/7/2016 9:00:00 AM,469
1844505072,4/7/2016 10:00:00 AM,941
1844505072,4/7/2016 11:00:00 AM,455
1844505072,4/7/2016 12:00:00 PM,481
1844505072,4/7/2016 1:00:00 PM,299
1844505072,4/7/2016 2:00:00 PM,569
1844505072,4/7/2016 3:00:00 PM,673
1844505072,4/7/2016 4:00:00 PM,519
1844505072,4/7/2016 5:00:00 PM,552
1844505072,4/7/2016 6:00:00 PM,401
1844505072,4/7/2016 7:00:00 PM,402
1844505072,4/7/2016 8:00:00 PM,89
1844505072,4/7/2016 9:00:00 PM,241
1844505072,4/7/2016 10:00:00 PM,130
1844505072,4/7/2016 11:00:00 PM,123
1844505072,4/8/2016 12:00:00 AM,188
1844505072,4/8/2016 1:00:00 AM,18
1844505072,4/8/2016 2:00:00 AM,0
1844505072,4/8/2016 3:00:00 AM,0
1844505072,4/8/2016 4:00:00 AM,0
1844505072,4/8/2016 5:00:00 AM,0
1844505072,4/8/2016 6:00:00 AM,7
1844505072,4/8/2016 7:00:00 AM,0
1844505072,4/8/2016 8:00:00 AM,0
1844505072,4/8/2016 9:00:00 AM,299
1844505072,4/8/2016 10:00:00 AM,1139
1844505072,4/8/2016 11:00:00 AM,418
1844505072,4/8/2016 12:00:00 PM,463
1844505072,4/8/2016 1:00:00 PM,241
1844505072,4/8/2016 2:00:00 PM,260
1844505072,4/8/2016 3:00:00 PM,283
1844505072,4/8/2016 4:00:00 PM,535
1844505072,4/8/2016 5:00:00 PM,313
1844505072,4/8/2016 6:00:00 PM,613
1844505072,4/8/2016 7:00:00 PM,257
1844505072,4/8/2016 8:00:00 PM,282
1844505072,4/8/2016 9:00:00 PM,0
1844505072,4/8/2016 10:00:00 PM,0
1844505072,4/8/2016 11:00:00 PM,0
1844505072,4/9/2016 12:00:00 AM,0
1844505072,4/9/2016 1:00:00 AM,0
1844505072,4/9/2016 2:00:00 AM,0
1844505072,4/9/2016 3:00:00 AM,0
1844505072,4/9/2016 4:00:00 AM,0
1844505072,4/9/2016 5:00:00 AM,0
1844505072,4/9/2016 6:00:00 AM,0
1844505072,4/9/2016 7:00:00 AM,0
1844505072,4/9/2016 8:00:00 AM,301
1844505072,4/9/2016 9:00:00 AM,258
1844505072,4/9/2016 10:00:00 AM,197
1844505072,4/9/2016 11:00:00 AM,269
1844505072,4/9/2016 12:00:00 PM,300
1844505072,4/9/2016 1:00:00 PM,67
1844505072,4/9/2016 2:00:00 PM,0
1844505072,4/9/2016 3:00:00 PM,391
1844505072,4/9/2016 4:00:00 PM,676
1844505072,4/9/2016 5:00:00 PM,441
1844505072,4/9/2016 6:00:00 PM,698
1844505072,4/9/2016 7:00:00 PM,348
1844505072,4/9/2016 8:00:00 PM,310
1844505072,4/9/2016 9:00:00 PM,237
1844505072,4/9/2016 10:00:00 PM,0
1844505072,4/9/2016 11:00:00 PM,486
1844505072,4/10/2016 12:00:00 AM,70
1844505072,4/10/2016 1:00:00 AM,103
1844505072,4/10/2016 2:00:00 AM,0
1844505072,4/10/2016 3:00:00 AM,0
1844505072,4/10/2016 4:00:00 AM,0
1844505072,4/10/2016 5:00:00 AM,0
1844505072,4/10/2016 6:00:00 AM,0
1844505072,4/10/2016 7:00:00 AM,0
1844505072,4/10/2016 8:00:00 AM,0
1844505072,4/10/2016 9:00:00 AM,0
1844505072,4/10/2016 10:00:00 AM,0
1844505072,4/10/2016 11:00:00 AM,600
1844505072,4/10/2016 12:00:00 PM,416
1844505072,4/10/2016 1:00:00 PM,663
1844505072,4/10/2016 2:00:00 PM,284
1844505072,4/10/2016 3:00:00 PM,374
1844505072,4/10/2016 4:00:00 PM,616
1844505072,4/10/2016 5:00:00 PM,311
1844505072,4/10/2016 6:00:00 PM,104
1844505072,4/10/2016 7:00:00 PM,873
1844505072,4/10/2016 8:00:00 PM,404
1844505072,4/10/2016 9:00:00 PM,707
1844505072,4/10/2016 10:00:00 PM,431
1844505072,4/10/2016 11:00:00 PM,594
1844505072,4/11/2016 12:00:00 AM,484
1844505072,4/11/2016 1:00:00 AM,70
1844505072,4/11/2016 2:00:00 AM,0
1844505072,4/11/2016 3:00:00 AM,0
1844505072,4/11/2016 4:00:00 AM,0
1844505072,4/11/2016 5:00:00 AM,0
1844505072,4/11/2016 6:00:00 AM,0
1844505072,4/11/2016 7:00:00 AM,0
1844505072,4/11/2016 8:00:00 AM,0
1844505072,4/11/2016 9:00:00 AM,0
1844505072,4/11/2016 10:00:00 AM,624
1844505072,4/11/2016 11:00:00 AM,242
1844505072,4/11/2016 12:00:00 PM,138
1844505072,4/11/2016 1:00:00 PM,244
1844505072,4/11/2016 2:00:00 PM,50
1844505072,4/11/2016 3:00:00 PM,105
1844505072,4/11/2016 4:00:00 PM,122
1844505072,4/11/2016 5:00:00 PM,236
1844505072,4/11/2016 6:00:00 PM,894
1844505072,4/11/2016 7:00:00 PM,954
1844505072,4/11/2016 8:00:00 PM,487
1844505072,4/11/2016 9:00:00 PM,21
1844505072,4/11/2016 10:00:00 PM,526
1844505072,4/11/2016 11:00:00 PM,233
1844505072,4/12/2016 12:00:00 AM,0
1844505072,4/12/2016 1:00:00 AM,0
1844505072,4/12/2016 2:00:00 AM,0
1844505072,4/12/2016 3:00:00 AM,0
1844505072,4/12/2016 4:00:00 AM,0
1844505072,4/12/2016 5:00:00 AM,0
1844505072,4/12/2016 6:00:00 AM,0
1927972279,3/12/2016 12:00:00 AM,0
1927972279,3/12/2016 1:00:00 AM,0
1927972279,3/12/2016 2:00:00 AM,0
1927972279,3/12/2016 3:00:00 AM,0
1927972279,3/12/2016 4:00:00 AM,0
1927972279,3/12/2016 5:00:00 AM,0
1927972279,3/12/2016 6:00:00 AM,0
1927972279,3/12/2016 7:00:00 AM,0
1927972279,3/12/2016 8:00:00 AM,116
1927972279,3/12/2016 9:00:00 AM,835
1927972279,3/12/2016 10:00:00 AM,776
1927972279,3/12/2016 11:00:00 AM,484
1927972279,3/12/2016 12:00:00 PM,368
1927972279,3/12/2016 1:00:00 PM,89
1927972279,3/12/2016 2:00:00 PM,82
1927972279,3/12/2016 3:00:00 PM,249
1927972279,3/12/2016 4:00:00 PM,211
1927972279,3/12/2016 5:00:00 PM,404
1927972279,3/12/2016 6:00:00 PM,312
1927972279,3/12/2016 7:00:00 PM,70
1927972279,3/12/2016 8:00:00 PM,0
1927972279,3/12/2016 9:00:00 PM,65
1927972279,3/12/2016 10:00:00 PM,92
1927972279,3/12/2016 11:00:00 PM,99
1927972279,3/13/2016 12:00:00 AM,0
1927972279,3/13/2016 1:00:00 AM,0
1927972279,3/13/2016 2:00:00 AM,0
1927972279,3/13/2016 3:00:00 AM,0
1927972279,3/13/2016 4:00:00 AM,0
1927972279,3/13/2016 5:00:00 AM,31
1927972279,3/13/2016 6:00:00 AM,73
1927972279,3/13/2016 7:00:00 AM,743
1927972279,3/13/2016 8:00:00 AM,1341
1927972279,3/13/2016 9:00:00 AM,141
1927972279,3/13/2016 10:00:00 AM,0
1927972279,3/13/2016 11:00:00 AM,7
1927972279,3/13/2016 12:00:00 PM,26
1927972279,3/13/2016 1:00:00 PM,118
1927972279,3/13/2016 2:00:00 PM,185
1927972279,3/13/2016 3:00:00 PM,65
1927972279,3/13/2016 4:00:00 PM,64
1927972279,3/13/2016 5:00:00 PM,180
1927972279,3/13/2016 6:00:00 PM,239
1927972279,3/13/2016 7:00:00 PM,150
1927972279,3/13/2016 8:00:00 PM,208
1927972279,3/13/2016 9:00:00 PM,36
1927972279,3/13/2016 10:00:00 PM,30
1927972279,3/13/2016 11:00:00 PM,15
1927972279,3/14/2016 12:00:00 AM,0
1927972279,3/14/2016 1:00:00 AM,127
1927972279,3/14/2016 2:00:00 AM,72
1927972279,3/14/2016 3:00:00 AM,23
1927972279,3/14/2016 4:00:00 AM,0
1927972279,3/14/2016 5:00:00 AM,0
1927972279,3/14/2016 6:00:00 AM,0
1927972279,3/14/2016 7:00:00 AM,0
1927972279,3/14/2016 8:00:00 AM,0
1927972279,3/14/2016 9:00:00 AM,0
1927972279,3/14/2016 10:00:00 AM,0
1927972279,3/14/2016 11:00:00 AM,0
1927972279,3/14/2016 12:00:00 PM,0
1927972279,3/14/2016 1:00:00 PM,0
1927972279,3/14/2016 2:00:00 PM,0
1927972279,3/14/2016 3:00:00 PM,0
1927972279,3/14/2016 4:00:00 PM,0
1927972279,3/14/2016 5:00:00 PM,0
1927972279,3/14/2016 6:00:00 PM,0
1927972279,3/14/2016 7:00:00 PM,0
1927972279,3/14/2016 8:00:00 PM,0
1927972279,3/14/2016 9:00:00 PM,0
1927972279,3/14/2016 10:00:00 PM,0
1927972279,3/14/2016 11:00:00 PM,0
1927972279,3/15/2016 12:00:00 AM,0
1927972279,3/15/2016 1:00:00 AM,0
1927972279,3/15/2016 2:00:00 AM,0
1927972279,3/15/2016 3:00:00 AM,0
1927972279,3/15/2016 4:00:00 AM,0
1927972279,3/15/2016 5:00:00 AM,0
1927972279,3/15/2016 6:00:00 AM,0
1927972279,3/15/2016 7:00:00 AM,0
1927972279,3/15/2016 8:00:00 AM,0
1927972279,3/15/2016 9:00:00 AM,0
1927972279,3/15/2016 10:00:00 AM,0
1927972279,3/15/2016 11:00:00 AM,0
1927972279,3/15/2016 12:00:00 PM,4457
1927972279,3/15/2016 1:00:00 PM,379
1927972279,3/15/2016 2:00:00 PM,51
1927972279,3/15/2016 3:00:00 PM,0
1927972279,3/15/2016 4:00:00 PM,0
1927972279,3/15/2016 5:00:00 PM,0
1927972279,3/15/2016 6:00:00 PM,211
1927972279,3/15/2016 7:00:00 PM,264
1927972279,3/15/2016 8:00:00 PM,11
1927972279,3/15/2016 9:00:00 PM,59
1927972279,3/15/2016 10:00:00 PM,31
1927972279,3/15/2016 11:00:00 PM,38
1927972279,3/16/2016 12:00:00 AM,0
1927972279,3/16/2016 1:00:00 AM,0
1927972279,3/16/2016 2:00:00 AM,5
1927972279,3/16/2016 3:00:00 AM,25
1927972279,3/16/2016 4:00:00 AM,12
1927972279,3/16/2016 5:00:00 AM,0
1927972279,3/16/2016 6:00:00 AM,36
1927972279,3/16/2016 7:00:00 AM,105
1927972279,3/16/2016 8:00:00 AM,21
